DESTINI_ID,Stone_ID,Deposit_ID,Location_Specific,Stone_ID,Stone_Type,Provenance_1,Colour,Deposit_ID,Deposit,Lower_Date,Upper_Date,Archaeological_Context
8393,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8394,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8395,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8396,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8397,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8398,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8399,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8400,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8401,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8402,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8403,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8404,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8405,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8406,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8407,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8408,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8409,8,10,Verona,8,Pavonazzetto,Asia_Minor,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8410,5,10,Verona,5,Pentelic,Greece_And_Aegean,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8411,5,10,Verona,5,Pentelic,Greece_And_Aegean,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8412,5,10,Verona,5,Pentelic,Greece_And_Aegean,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8413,5,10,Verona,5,Pentelic,Greece_And_Aegean,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8414,5,10,Verona,5,Pentelic,Greece_And_Aegean,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8415,5,10,Verona,5,Pentelic,Greece_And_Aegean,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8416,5,10,Verona,5,Pentelic,Greece_And_Aegean,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8417,5,10,Verona,5,Pentelic,Greece_And_Aegean,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8418,5,10,Verona,5,Pentelic,Greece_And_Aegean,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8419,5,10,Verona,5,Pentelic,Greece_And_Aegean,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8420,5,10,Verona,5,Pentelic,Greece_And_Aegean,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8421,5,10,Verona,5,Pentelic,Greece_And_Aegean,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8422,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8423,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8424,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8425,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8426,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8427,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8428,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8429,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8430,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8431,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8432,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8433,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8434,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8435,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8436,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8437,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8438,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8439,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8440,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8441,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8442,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8443,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8444,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8445,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8446,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8447,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8448,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8449,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8450,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8451,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8452,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8453,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8454,32,10,Verona,32,Porfido_Rosso,Egypt_and_North_Africa,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8455,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8456,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8457,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8458,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8459,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8460,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8461,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8462,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8463,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8464,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8465,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8466,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8467,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8468,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8469,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8470,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8471,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8472,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8473,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8474,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8475,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8476,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8477,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8478,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8479,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8480,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8481,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8482,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8483,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8484,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8485,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8486,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8487,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8488,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8489,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8490,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8491,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8492,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8493,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8494,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8495,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8496,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8497,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8498,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8499,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8500,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8501,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8502,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8503,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8504,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8505,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8506,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8507,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8508,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8509,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8510,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8511,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8512,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8513,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8514,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8515,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8516,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8517,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8518,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8519,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8520,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8521,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8522,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8523,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8524,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8525,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8526,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8527,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8528,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8529,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8530,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8531,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8532,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8533,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8534,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8535,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8536,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8537,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8538,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8539,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8540,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8541,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8542,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8543,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8544,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8545,15,10,Verona,15,Portasanta,Greece_And_Aegean,Polychrome,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8546,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8547,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8548,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8549,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8550,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8551,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8552,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8553,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8554,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8555,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8556,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8557,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8558,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8559,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8560,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8561,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8562,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8563,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8564,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8565,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8566,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8567,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8568,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8569,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8570,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8571,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8572,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8573,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8574,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8575,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8576,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8577,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8578,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8579,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8580,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8581,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8582,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8583,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8584,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8585,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8586,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8587,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8588,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8589,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8590,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8591,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8592,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8593,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8594,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8595,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8596,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8597,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8598,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8599,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8600,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
8601,3,10,Verona,3,Prokonnesian,Asia_Minor,White,10,Corte_Sgarzarie,-50,75,Decoration from the Capitolium
